OrderID,Date,CustomerID,CustomerType,Region,Product,Category,QuantityKg,UnitPrice,Discount%,Channel
ORD533175,2025-08-09,CUST6449,Retailer,London,Portobello,Cultivated,210.4,14.86,10,Distributor
ORD105605,2025-06-12,CUST2101,Wholesaler,London,Wild Mix,Wild,207.0,15.32,5,Direct Market
ORD611365,2025-05-14,CUST8944,Caterer,Scotland,Wild Mix,Wild,17.5,6.54,0,Direct Market
ORD130837,2025-06-11,CUST6039,Wholesaler,Scotland,Button,Cultivated,266.2,3.59,0,Distributor
ORD288510,2025-01-07,CUST6391,Retailer,North East,Button,Cultivated,150.9,8.97,0,Distributor
ORD169507,2025-06-29,CUST4407,Caterer,London,Button,Cultivated,129.6,17.18,15,Online Order
ORD218539,2025-06-14,CUST6363,Restaurant,Midlands,Wild Mix,Wild,73.6,5.78,0,Distributor
ORD967606,2025-02-22,CUST4166,Caterer,South West,Chestnut,Cultivated,106.2,12.81,0,Direct Market
ORD862588,2025-03-23,CUST1998,Retailer,South West,Button,Cultivated,256.4,6.16,0,Direct Market
ORD699786,2025-04-04,CUST2416,Retailer,North East,Oyster,Cultivated,212.9,7.19,5,Distributor
ORD649327,2025-04-08,CUST2097,Retailer,Scotland,Chestnut,Cultivated,134.8,14.73,0,Online Order
ORD962430,2025-05-25,CUST1472,Caterer,North East,Button,Cultivated,275.0,13.87,0,Online Order
ORD370264,2025-09-09,CUST4107,Caterer,South West,Enoki,Cultivated,251.7,7.25,10,Online Order
ORD722821,2025-01-11,CUST9217,Wholesaler,Scotland,Portobello,Cultivated,136.3,14.35,5,Direct Market
ORD611524,2025-05-08,CUST1901,Caterer,London,Wild Mix,Wild,208.1,5.38,0,Direct Market
ORD182359,2025-06-18,CUST5315,Retailer,,Wild Mix,Wild,198.3,4.15,5,Online Order
ORD483469,2025-10-31,CUST8757,Retailer,South West,Oyster,Cultivated,57.3,13.1,5,Distributor
ORD736530,2025-07-16,CUST7789,Wholesaler,North East,Oyster,Cultivated,153.4,10.78,0,Distributor
ORD933981,2025-07-15,CUST9744,Restaurant,Midlands,Button,Cultivated,218.3,11.81,0,Distributor
ORD616366,2025-08-23,CUST2841,Wholesaler,,Chestnut,Cultivated,47.3,14.87,0,Distributor
ORD352084,2025-06-21,CUST5164,Restaurant,Scotland,Shiitake,Cultivated,217.9,7.02,0,Online Order
ORD186086,2025-09-16,CUST4915,Restaurant,,Shiitake,Cultivated,339.8,13.33,0,Online Order
ORD917201,2025-08-17,CUST1585,Caterer,Midlands,Oyster,Cultivated,31.9,9.96,0,Direct Market
ORD773893,2025-11-01,CUST9800,Caterer,London,Portobello,Cultivated,48.2,7.71,5,Online Order
ORD851392,2025-01-05,CUST9723,,South West,Portobello,Cultivated,34.2,7.57,0,Direct Market
ORD961582,2025-10-24,CUST7630,Restaurant,London,Portobello,Cultivated,90.5,6.94,5,Distributor
ORD757414,2025-02-12,CUST6512,Wholesaler,Scotland,Button,Cultivated,88.0,15.68,0,Distributor
ORD773014,2025-06-03,CUST1526,Restaurant,North East,Button,Cultivated,9.5,8.12,5,Online Order
ORD461433,2025-02-04,CUST7591,Retailer,North East,Wild Mix,Wild,356.8,5.67,0,Direct Market
ORD812952,2025-07-12,CUST4870,Retailer,North East,Shiitake,Cultivated,275.4,10.92,0,Distributor
ORD664949,2025-09-21,CUST5777,Caterer,South West,Enoki,Cultivated,193.1,16.8,0,Direct Market
ORD596695,2025-01-03,CUST9398,Caterer,Scotland,Shiitake,Cultivated,247.7,14.01,0,Online Order
ORD201469,2025-08-26,CUST6176,Wholesaler,London,Wild Mix,Wild,121.0,16.71,0,Online Order
ORD679896,2025-05-26,CUST3760,,Midlands,Button,Cultivated,256.9,13.42,0,Distributor
ORD333175,2025-03-16,CUST9623,Restaurant,North East,Oyster,Cultivated,203.9,2.84,0,Online Order
ORD987216,2025-11-01,CUST4644,Retailer,London,Oyster,Cultivated,383.5,15.62,0,Direct Market
ORD658213,2025-07-14,CUST9589,Wholesaler,London,Portobello,Cultivated,222.8,16.52,0,Online Order
ORD647062,2025-09-19,CUST6875,Wholesaler,Midlands,Shiitake,Cultivated,11.4,13.72,10,Direct Market
ORD621576,2025-10-04,CUST8488,Caterer,Scotland,Shiitake,Cultivated,153.0,5.28,0,Direct Market
ORD787088,2025-10-12,CUST8395,Retailer,North East,Wild Mix,Wild,216.3,13.58,10,Distributor
ORD256988,2025-07-09,CUST9088,Restaurant,Scotland,Chestnut,Cultivated,75.1,16.38,0,Direct Market
ORD525616,2025-07-23,CUST7956,Restaurant,North East,Wild Mix,Wild,19.5,13.26,0,Distributor
ORD183437,2025-02-18,CUST2710,Wholesaler,Scotland,Portobello,Cultivated,365.9,16.61,0,Distributor
ORD994722,2025-10-02,CUST8775,Caterer,North East,Chestnut,Cultivated,95.2,3.53,0,Direct Market
ORD184184,2025-06-27,CUST1053,Wholesaler,London,Enoki,Cultivated,187.0,10.6,0,Direct Market
ORD220023,2025-05-18,CUST9309,Retailer,Scotland,Enoki,Cultivated,115.1,11.98,0,Online Order
ORD767815,2025-02-15,CUST5192,Retailer,Scotland,Shiitake,Cultivated,270.3,3.66,5,Distributor
ORD634769,2025-05-15,CUST9692,Restaurant,North East,Wild Mix,Wild,303.6,16.39,5,Online Order
ORD928835,2025-08-25,CUST5754,Wholesaler,South West,Chestnut,Cultivated,165.8,7.51,0,Distributor
ORD355870,2025-06-08,CUST2257,Caterer,Scotland,Button,Cultivated,182.4,2.9,10,Direct Market
ORD979369,2025-07-07,CUST6293,Caterer,South West,Wild Mix,Wild,241.4,4.32,5,Distributor
ORD476451,2025-10-08,CUST5789,Caterer,London,Button,Cultivated,483.5,14.85,0,Direct Market
ORD343727,2025-04-30,CUST4991,Retailer,Midlands,Oyster,Cultivated,87.8,12.17,0,Direct Market
ORD418504,2025-04-02,CUST8671,Caterer,South West,Enoki,Cultivated,9.6,15.59,0,Distributor
ORD586172,2025-03-07,CUST9905,Caterer,Scotland,Wild Mix,Wild,36.4,16.77,0,Direct Market
ORD593002,2025-08-17,CUST9790,Restaurant,London,Button,Cultivated,180.5,14.75,0,Online Order
ORD633264,2025-01-24,CUST3889,Retailer,London,Oyster,Cultivated,39.1,12.35,10,Online Order
ORD400836,2025-04-13,CUST3182,Caterer,South West,Portobello,Cultivated,206.7,9.9,5,Distributor
ORD454258,2025-01-24,CUST7507,Caterer,South West,Chestnut,Cultivated,341.3,12.53,5,Direct Market
ORD222658,2025-04-28,CUST3414,Retailer,North East,Oyster,Cultivated,90.6,16.42,0,Online Order
ORD909523,2025-07-04,CUST6324,Wholesaler,South West,Shiitake,Cultivated,231.4,8.55,0,Direct Market
ORD708208,2025-09-10,CUST2151,Caterer,Midlands,Oyster,Cultivated,260.5,7.71,0,Direct Market
ORD169718,2025-03-30,CUST3639,Restaurant,South West,Button,Cultivated,89.3,9.79,15,Online Order
ORD280536,2025-10-04,CUST2892,Restaurant,South West,Shiitake,Cultivated,365.1,9.47,0,Distributor
ORD983694,2025-09-06,CUST9948,Restaurant,Midlands,Oyster,Cultivated,115.8,2.78,15,Online Order
ORD615675,2025-10-07,CUST7061,Retailer,South West,Button,Cultivated,343.4,12.4,0,Direct Market
ORD534176,2025-11-05,CUST4549,,North East,Chestnut,Cultivated,12.1,16.2,0,Direct Market
ORD876118,2025-08-18,CUST1902,Caterer,Scotland,Wild Mix,Wild,237.7,14.8,0,Distributor
ORD992138,2025-08-26,CUST5313,Restaurant,South West,Wild Mix,Wild,145.2,15.78,0,Online Order
ORD526181,2025-04-14,CUST3454,Caterer,South West,Enoki,Cultivated,61.4,4.48,0,Direct Market
ORD312546,2025-04-22,CUST3716,Caterer,South West,Shiitake,Cultivated,274.1,15.84,0,Direct Market
ORD729597,2025-09-24,CUST5465,Retailer,South West,Chestnut,Cultivated,262.2,7.38,5,Online Order
ORD362657,2025-09-03,CUST2790,Caterer,Midlands,Shiitake,Cultivated,191.2,3.07,5,Online Order
ORD463435,2025-02-24,CUST1458,Wholesaler,Scotland,Shiitake,Cultivated,27.8,8.45,0,Distributor
ORD206072,2025-02-20,CUST5905,Caterer,London,Oyster,Cultivated,351.2,8.97,5,Online Order
ORD601810,2025-04-09,CUST7474,Wholesaler,South West,Wild Mix,Wild,12.6,14.36,0,Direct Market
ORD254164,2025-08-11,CUST5463,Retailer,North East,Shiitake,Cultivated,131.4,6.44,10,Direct Market
ORD666944,2025-09-06,CUST4453,Restaurant,North East,Portobello,Cultivated,173.8,7.84,0,Distributor
ORD463908,2025-10-10,CUST6425,Retailer,South West,Shiitake,Cultivated,86.8,,0,Direct Market
ORD786401,2025-07-15,CUST7804,Retailer,London,Shiitake,Cultivated,216.0,13.7,0,Distributor
ORD756497,2025-08-01,CUST5057,Retailer,Scotland,Oyster,Cultivated,201.2,3.55,0,Online Order
ORD758218,2025-09-21,CUST7158,Restaurant,London,Portobello,Cultivated,184.1,2.92,0,Online Order
ORD330978,2025-01-10,CUST5499,Caterer,South West,Oyster,Cultivated,190.7,17.69,0,Online Order
ORD921933,2025-04-28,CUST8742,Wholesaler,North East,Oyster,Cultivated,248.3,14.55,0,Online Order
ORD789921,2025-01-06,CUST7086,Caterer,Scotland,Oyster,Cultivated,219.5,8.91,0,Distributor
ORD909860,2025-01-02,CUST3367,Caterer,Midlands,Chestnut,Cultivated,276.8,4.46,0,Direct Market
ORD794307,2025-04-13,CUST3858,Wholesaler,North East,Portobello,Cultivated,152.6,14.02,0,Direct Market
ORD746257,2025-07-29,CUST8971,Retailer,North East,Chestnut,Cultivated,259.5,9.77,0,Distributor
ORD951909,2025-01-02,CUST3928,Restaurant,Midlands,Button,Cultivated,432.7,15.21,0,Online Order
ORD483004,2025-01-09,CUST5429,Retailer,South West,Wild Mix,Wild,182.6,11.16,0,Online Order
ORD965126,2025-02-13,CUST5146,Restaurant,South West,Wild Mix,Wild,405.5,14.66,5,Online Order
ORD637434,2025-01-04,CUST5407,Restaurant,London,Portobello,Cultivated,330.0,10.63,0,Direct Market
ORD856392,2025-05-14,CUST4468,Caterer,North East,Shiitake,Cultivated,71.1,3.99,0,Online Order
ORD273651,2025-08-08,CUST5220,Retailer,South West,Wild Mix,Wild,4.6,6.29,0,Online Order
ORD115511,2025-10-07,CUST8262,Restaurant,Midlands,Button,Cultivated,286.7,14.12,10,Direct Market
ORD862595,2025-07-08,CUST7419,Retailer,,Button,Cultivated,161.2,3.99,0,Direct Market
ORD425284,2025-02-26,CUST8297,Caterer,North East,Enoki,Cultivated,33.2,10.89,0,Online Order
ORD535319,2025-02-27,CUST6948,Retailer,Midlands,Portobello,Cultivated,464.1,2.82,5,Online Order
ORD122716,2025-08-09,CUST6494,Caterer,North East,Chestnut,Cultivated,278.1,,0,Online Order
ORD527509,2025-02-16,CUST6659,Retailer,London,Shiitake,Cultivated,89.7,9.66,10,Online Order
ORD331936,2025-09-19,CUST3120,Retailer,South West,Shiitake,Cultivated,347.6,13.34,0,Distributor
ORD461006,2025-08-31,CUST7272,Restaurant,London,Shiitake,Cultivated,73.2,8.91,10,Distributor
ORD575229,2025-08-26,CUST1956,Wholesaler,,Portobello,Cultivated,210.1,6.44,0,Direct Market
ORD881586,2025-09-24,CUST9591,Caterer,Midlands,Shiitake,Cultivated,346.3,16.69,0,Online Order
ORD428279,2025-01-24,CUST3594,Wholesaler,South West,Oyster,Cultivated,204.5,9.44,0,Direct Market
ORD362934,2025-01-31,CUST3899,Restaurant,London,Button,Cultivated,488.6,8.25,10,Direct Market
ORD527146,2025-02-19,CUST7450,Retailer,London,Portobello,Cultivated,293.8,10.62,0,Direct Market
ORD397237,2025-01-17,CUST1477,Restaurant,South West,Button,Cultivated,412.2,4.84,0,Distributor
ORD300614,2025-05-15,CUST6519,Retailer,Midlands,Portobello,Cultivated,127.9,11.8,0,Online Order
ORD912272,2025-10-30,CUST7868,Caterer,South West,Wild Mix,Wild,72.3,4.08,10,Direct Market
ORD612392,2025-01-21,CUST1372,Caterer,South West,Chestnut,Cultivated,376.8,3.64,0,Direct Market
ORD429719,2025-08-30,CUST4046,Restaurant,South West,Enoki,Cultivated,221.4,13.18,0,Direct Market
ORD675567,2025-07-10,CUST1862,Retailer,Scotland,Button,Cultivated,70.2,6.17,5,Online Order
ORD732596,2025-05-07,CUST9793,Wholesaler,Midlands,Portobello,Cultivated,224.9,11.61,0,Direct Market
ORD628022,2025-04-16,CUST3410,Wholesaler,Midlands,Oyster,Cultivated,181.1,5.79,0,Distributor
ORD848809,2025-09-03,CUST9327,Restaurant,Midlands,Oyster,Cultivated,343.1,17.23,0,Direct Market
ORD669157,2025-01-14,CUST3418,Caterer,North East,Shiitake,Cultivated,184.1,7.85,0,Direct Market
ORD897986,2025-04-15,CUST2737,,South West,Oyster,Cultivated,10.3,13.46,0,Distributor
ORD290897,2025-08-19,CUST3139,Restaurant,Midlands,Shiitake,Cultivated,237.4,16.2,15,Online Order
ORD169470,2025-07-19,CUST4974,Restaurant,London,Shiitake,Cultivated,75.5,7.13,0,Direct Market
ORD358852,2025-06-10,CUST5151,Retailer,Scotland,Enoki,Cultivated,42.0,17.79,15,Direct Market
ORD854775,2025-01-18,CUST5990,Wholesaler,London,Enoki,Cultivated,370.3,13.33,10,Distributor
ORD104675,2025-06-11,CUST5735,Caterer,London,Chestnut,Cultivated,116.7,13.42,0,Distributor
ORD751985,2025-08-16,CUST8192,Wholesaler,London,Portobello,Cultivated,151.3,15.54,15,Distributor
ORD362159,2025-03-28,CUST4666,Retailer,London,Shiitake,Cultivated,252.0,7.66,15,Direct Market
ORD496285,2025-07-15,CUST2536,Restaurant,Scotland,Portobello,Cultivated,237.1,17.69,0,Direct Market
ORD227686,2025-02-06,CUST5513,Caterer,London,Enoki,Cultivated,400.8,8.71,0,Distributor
ORD666979,2025-02-22,CUST5162,,Scotland,Enoki,Cultivated,433.6,17.39,0,Direct Market
ORD675219,2025-11-12,CUST3344,Retailer,London,Oyster,Cultivated,446.2,6.01,0,Distributor
ORD496585,2025-04-23,CUST5692,Wholesaler,Midlands,Enoki,Cultivated,233.3,8.63,0,Distributor
ORD196725,2025-07-26,CUST6454,Wholesaler,North East,Portobello,Cultivated,20.6,15.41,10,Direct Market
ORD685419,2025-02-20,CUST2271,Restaurant,North East,Oyster,Cultivated,474.3,8.92,5,Distributor
ORD353665,2025-10-22,CUST1837,Caterer,Scotland,Wild Mix,Wild,253.1,17.92,0,Online Order
ORD685622,2025-05-05,CUST3807,Retailer,,Oyster,Cultivated,161.8,17.72,0,Distributor
ORD410948,2025-04-16,CUST4875,Wholesaler,London,Portobello,Cultivated,135.9,7.03,10,Online Order
ORD564752,2025-02-07,CUST9401,Caterer,Midlands,Chestnut,Cultivated,32.5,14.38,0,Online Order
ORD186623,2025-09-13,CUST5939,Restaurant,Midlands,Portobello,Cultivated,336.9,13.24,0,Distributor
ORD227629,2025-05-05,CUST9264,Retailer,South West,Portobello,Cultivated,68.6,12.38,0,Direct Market
ORD850493,2025-09-03,CUST4440,Restaurant,Midlands,Chestnut,Cultivated,111.2,9.15,5,Distributor
ORD511740,2025-06-16,CUST4634,Wholesaler,Midlands,Button,Cultivated,251.9,7.55,0,Distributor
ORD218774,2025-09-09,CUST9984,Restaurant,South West,Wild Mix,Wild,149.8,16.52,0,Distributor
ORD331463,2025-08-10,CUST1503,Retailer,Midlands,Portobello,Cultivated,89.6,6.2,5,Distributor
ORD199946,2025-01-05,CUST8636,Wholesaler,South West,Button,Cultivated,298.7,,5,Direct Market
ORD947282,2025-04-28,CUST2452,Wholesaler,Midlands,Chestnut,Cultivated,37.6,13.95,0,Distributor
ORD441803,2025-03-02,CUST2499,Restaurant,South West,Portobello,Cultivated,42.5,15.55,0,Online Order
ORD635872,2025-08-22,CUST4807,Retailer,Scotland,Enoki,Cultivated,42.8,10.31,0,Distributor
ORD179135,2025-07-19,CUST5665,Restaurant,Scotland,Portobello,Cultivated,29.7,11.95,0,Online Order
ORD262088,2025-10-15,CUST2314,Wholesaler,North East,Shiitake,Cultivated,381.0,17.01,0,Direct Market
ORD355601,2025-11-01,CUST7336,Caterer,North East,Button,Cultivated,115.6,16.79,0,Distributor
ORD572639,2025-09-19,CUST2028,Retailer,Midlands,Wild Mix,Wild,275.5,3.9,0,Distributor
ORD165461,2025-03-17,CUST2393,Retailer,Midlands,Enoki,Cultivated,17.4,5.47,0,Online Order
ORD994545,2025-09-05,CUST7589,,Scotland,Wild Mix,Wild,130.4,4.99,5,Distributor
ORD790263,2025-05-20,CUST1041,Restaurant,London,Chestnut,Cultivated,179.5,4.96,0,Distributor
ORD757758,2025-08-31,CUST6979,Wholesaler,Midlands,Wild Mix,Wild,273.0,7.24,0,Distributor
ORD369789,2025-03-19,CUST3213,Restaurant,Scotland,Oyster,Cultivated,159.5,10.98,0,Online Order
ORD158895,2025-02-01,CUST8847,Wholesaler,London,Wild Mix,Wild,283.8,13.49,10,Online Order
ORD288820,2025-08-20,CUST8588,Wholesaler,Scotland,Button,Cultivated,89.3,2.82,0,Distributor
ORD903323,2025-08-14,CUST3167,Retailer,North East,Shiitake,Cultivated,145.6,5.34,15,Direct Market
ORD809598,2025-09-22,CUST6798,Restaurant,London,Oyster,Cultivated,279.4,14.32,0,Direct Market
ORD750983,2025-05-05,CUST2406,Caterer,North East,Enoki,Cultivated,229.0,13.61,0,Online Order
ORD318307,2025-06-19,CUST3795,Wholesaler,North East,Chestnut,Cultivated,277.1,11.27,0,Distributor
ORD337927,2025-01-13,CUST1012,Wholesaler,London,Wild Mix,Wild,158.7,10.85,0,Direct Market
ORD210668,2025-08-29,CUST5810,Retailer,London,Oyster,Cultivated,133.8,15.35,0,Distributor
ORD580631,2025-04-27,CUST3641,Caterer,,Shiitake,Cultivated,240.2,8.06,0,Online Order
ORD659385,2025-09-28,CUST4338,Retailer,Midlands,Shiitake,Cultivated,144.7,6.17,0,Online Order
ORD507158,2025-09-02,CUST3911,Wholesaler,Scotland,Portobello,Cultivated,238.5,7.13,0,Direct Market
ORD675783,2025-07-30,CUST3164,Restaurant,South West,Portobello,Cultivated,122.1,14.65,0,Distributor
ORD421446,2025-10-04,CUST3637,Wholesaler,Midlands,Button,Cultivated,409.6,4.94,0,Distributor
ORD145496,2025-01-17,CUST7733,Restaurant,London,Portobello,Cultivated,446.4,6.01,5,Online Order
ORD579479,2025-05-18,CUST6258,Wholesaler,Scotland,Wild Mix,Wild,35.5,6.99,5,Online Order
ORD952164,2025-10-01,CUST6284,Restaurant,Midlands,Wild Mix,Wild,57.3,6.62,15,Direct Market
ORD350933,2025-01-23,CUST8665,Retailer,South West,Enoki,Cultivated,317.6,3.94,0,Direct Market
ORD628286,2025-09-28,CUST9928,Restaurant,Midlands,Shiitake,Cultivated,46.1,10.11,0,Direct Market
ORD101658,2025-03-08,CUST1664,Caterer,North East,Wild Mix,Wild,236.8,12.08,10,Online Order
ORD329673,2025-07-23,CUST2982,Retailer,Scotland,Chestnut,Cultivated,181.9,5.36,0,Distributor
ORD360127,2025-05-12,CUST9892,Wholesaler,Scotland,Wild Mix,Wild,138.8,3.93,0,Distributor
ORD743172,2025-01-02,CUST6873,Wholesaler,,Button,Cultivated,323.3,13.31,10,Online Order
ORD185866,2025-06-22,CUST9463,Caterer,Midlands,Chestnut,Cultivated,127.2,10.1,0,Distributor
ORD667242,2025-02-10,CUST9511,Wholesaler,Midlands,Chestnut,Cultivated,170.9,14.33,0,Distributor
ORD733149,2025-06-20,CUST6730,Caterer,London,Enoki,Cultivated,88.7,12.32,0,Online Order
ORD966422,2025-08-18,CUST3871,Wholesaler,London,Shiitake,Cultivated,23.2,7.04,10,Online Order
ORD791993,2025-07-28,CUST7945,Restaurant,South West,Enoki,Cultivated,217.7,14.05,0,Online Order
ORD199187,2025-02-21,CUST5522,Retailer,London,Enoki,Cultivated,376.6,12.79,15,Online Order
ORD701006,2025-08-16,CUST4443,Caterer,London,Chestnut,Cultivated,63.4,16.06,0,Direct Market
ORD369753,2025-04-24,CUST8220,Wholesaler,Scotland,Chestnut,Cultivated,131.6,6.9,10,Direct Market
ORD855059,2025-01-30,CUST8574,Restaurant,South West,Portobello,Cultivated,393.5,12.53,0,Direct Market
ORD452332,2025-06-03,CUST7018,Caterer,Scotland,Button,Cultivated,275.4,17.86,5,Online Order
ORD705114,2025-04-12,CUST8197,Restaurant,London,Wild Mix,Wild,118.9,15.4,0,Online Order
ORD130026,2025-09-09,CUST5400,Restaurant,North East,Oyster,Cultivated,149.2,2.84,0,Online Order
ORD250451,2025-11-04,CUST8160,,Midlands,Wild Mix,Wild,147.5,14.59,0,Direct Market
ORD329302,2025-07-14,CUST1990,Retailer,Midlands,Chestnut,Cultivated,183.9,6.92,0,Direct Market
ORD882623,2025-03-01,CUST8071,Wholesaler,London,Button,Cultivated,124.2,2.81,15,Direct Market
ORD719746,2025-11-11,CUST9879,Restaurant,Scotland,Wild Mix,Wild,397.6,16.57,0,Online Order
ORD723973,2025-09-12,CUST6127,Caterer,,Oyster,Cultivated,91.7,11.57,0,Distributor
ORD492386,2025-10-03,CUST2944,Caterer,South West,Enoki,Cultivated,52.3,17.06,0,Distributor
ORD418127,2025-01-07,CUST9719,Caterer,Scotland,Shiitake,Cultivated,404.7,2.79,15,Distributor
ORD736644,2025-08-01,CUST1204,Retailer,North East,Portobello,Cultivated,261.2,14.82,0,Distributor
ORD757372,2025-07-08,CUST6200,Wholesaler,South West,Chestnut,Cultivated,261.0,6.48,0,Direct Market
ORD812024,2025-03-10,CUST9672,Caterer,Scotland,Wild Mix,Wild,48.8,8.37,0,Direct Market
ORD229778,2025-04-13,CUST4909,Retailer,North East,Portobello,Cultivated,29.9,16.74,0,Direct Market
ORD865520,2025-04-13,CUST9553,Caterer,Midlands,Chestnut,Cultivated,249.5,5.0,15,Distributor
ORD632903,2025-04-11,CUST3835,Wholesaler,North East,Shiitake,Cultivated,234.4,13.21,0,Direct Market
ORD653404,2025-02-14,CUST5454,,Midlands,Chestnut,Cultivated,425.7,7.9,0,Direct Market
ORD979481,2025-08-25,CUST2772,Retailer,North East,Portobello,Cultivated,5.9,6.07,10,Direct Market
ORD154855,2025-03-10,CUST1609,Caterer,North East,Enoki,Cultivated,304.9,8.54,0,Direct Market
ORD346550,2025-03-23,CUST3726,Caterer,London,Chestnut,Cultivated,225.5,4.02,0,Online Order
ORD389971,2025-03-24,CUST6462,Restaurant,South West,Chestnut,Cultivated,142.2,17.89,0,Distributor
ORD336786,2025-01-21,CUST5498,Wholesaler,Scotland,Portobello,Cultivated,11.1,13.82,0,Distributor
ORD246081,2025-06-10,CUST7398,Wholesaler,London,Enoki,Cultivated,250.8,7.11,0,Distributor
ORD715341,2025-07-29,CUST9847,Wholesaler,South West,Chestnut,Cultivated,120.9,,0,Direct Market
ORD517470,2025-06-22,CUST7134,Wholesaler,,Shiitake,Cultivated,241.8,16.49,0,Online Order
ORD817078,2025-02-14,CUST7692,Wholesaler,Scotland,Portobello,Cultivated,337.7,5.09,5,Direct Market
ORD303555,2025-04-21,CUST4517,Caterer,Midlands,Button,Cultivated,289.9,15.41,5,Distributor
ORD325444,2025-04-12,CUST4654,Caterer,South West,Button,Cultivated,98.4,12.99,0,Online Order
ORD620059,2025-06-25,CUST9594,Wholesaler,North East,Shiitake,Cultivated,259.9,13.65,5,Distributor
ORD931819,2025-08-20,CUST4881,Restaurant,North East,Portobello,Cultivated,191.1,3.92,5,Distributor
ORD427645,2025-03-24,CUST4600,Retailer,Midlands,Portobello,Cultivated,43.1,4.88,0,Direct Market
ORD513234,2025-01-26,CUST9887,Retailer,London,Oyster,Cultivated,76.2,15.35,5,Online Order
ORD801596,2025-07-05,CUST5223,Caterer,South West,Chestnut,Cultivated,106.7,17.49,0,Distributor
ORD781993,2025-04-17,CUST1315,Retailer,Scotland,Chestnut,Cultivated,13.1,11.18,0,Direct Market
ORD479737,2025-09-23,CUST7370,Retailer,London,Shiitake,Cultivated,8.3,17.61,0,Distributor
ORD976606,2025-11-09,CUST7865,Wholesaler,Scotland,Button,Cultivated,485.5,11.74,10,Direct Market
ORD587743,2025-04-25,CUST3664,Restaurant,North East,Portobello,Cultivated,151.4,7.8,0,Direct Market
ORD100433,2025-04-11,CUST3123,Wholesaler,London,Enoki,Cultivated,83.2,4.54,0,Online Order
ORD375886,2025-09-17,CUST3294,Retailer,Scotland,Portobello,Cultivated,318.9,3.53,0,Direct Market
ORD685510,2025-07-31,CUST8130,Wholesaler,South West,Button,Cultivated,248.9,16.39,0,Distributor
ORD889621,2025-01-11,CUST5580,Retailer,London,Portobello,Cultivated,328.3,11.31,0,Online Order
ORD248911,2025-05-01,CUST2826,Wholesaler,London,Chestnut,Cultivated,180.7,14.0,0,Online Order
ORD870628,2025-05-11,CUST7955,Wholesaler,South West,Enoki,Cultivated,36.9,10.79,5,Direct Market
ORD183633,2025-10-30,CUST4705,Retailer,Scotland,Shiitake,Cultivated,116.1,13.25,0,Distributor
ORD357925,2025-04-16,CUST2895,Wholesaler,South West,Button,Cultivated,169.1,10.23,0,Distributor
ORD135084,2025-01-26,CUST1094,Restaurant,Scotland,Wild Mix,Wild,62.4,3.75,0,Direct Market
ORD723850,2025-06-15,CUST7890,Wholesaler,London,Button,Cultivated,122.4,7.3,15,Distributor
ORD282490,2025-04-27,CUST2274,Restaurant,Midlands,Enoki,Cultivated,162.2,11.36,0,Direct Market
ORD512485,2025-05-28,CUST6329,Retailer,North East,Wild Mix,Wild,306.6,10.38,0,Distributor
ORD952762,2025-09-06,CUST5686,Wholesaler,London,Portobello,Cultivated,226.4,13.5,10,Distributor
ORD185789,2025-05-27,CUST6758,Restaurant,South West,Portobello,Cultivated,63.4,15.69,0,Direct Market
ORD772535,2025-02-10,CUST9859,Restaurant,North East,Enoki,Cultivated,195.2,15.21,0,Direct Market
ORD841703,2025-03-26,CUST7639,Restaurant,South West,Portobello,Cultivated,140.1,9.22,5,Distributor
ORD104475,2025-02-09,CUST5363,Caterer,Scotland,Button,Cultivated,277.0,14.44,0,Direct Market
ORD995713,2025-03-02,CUST5798,Caterer,South West,Shiitake,Cultivated,269.7,5.81,5,Distributor
ORD747761,2025-03-14,CUST5182,Retailer,Scotland,Oyster,Cultivated,301.8,15.13,10,Direct Market
ORD884907,2025-05-17,CUST1640,Caterer,London,Enoki,Cultivated,290.1,15.07,0,Direct Market
ORD364392,2025-10-03,CUST6871,Restaurant,South West,Portobello,Cultivated,129.6,4.97,0,Direct Market
ORD228187,2025-09-09,CUST9902,Caterer,London,Shiitake,Cultivated,94.2,12.87,5,Online Order
ORD973038,2025-01-26,CUST5775,Wholesaler,Scotland,Portobello,Cultivated,292.0,14.32,5,Direct Market
ORD303611,2025-05-26,CUST4784,Restaurant,Midlands,Enoki,Cultivated,117.2,8.54,0,Distributor
ORD263796,2025-06-21,CUST2657,Caterer,London,Wild Mix,Wild,20.6,12.78,5,Distributor
ORD522413,2025-11-10,CUST8144,Wholesaler,Midlands,Wild Mix,Wild,80.2,13.89,0,Online Order
ORD584137,2025-05-02,CUST1300,Retailer,Midlands,Button,Cultivated,45.7,16.82,0,Online Order
ORD619992,2025-01-11,CUST7008,Restaurant,North East,Portobello,Cultivated,166.7,6.23,0,Direct Market
ORD301223,2025-06-21,CUST7921,Restaurant,Scotland,Enoki,Cultivated,73.6,12.51,10,Distributor
ORD878185,2025-07-02,CUST9973,Restaurant,Midlands,Oyster,Cultivated,167.6,6.44,10,Online Order
ORD624437,2025-09-27,CUST6121,Retailer,North East,Shiitake,Cultivated,34.6,7.41,0,Online Order
ORD746317,2025-05-07,CUST3227,Wholesaler,Midlands,Wild Mix,Wild,271.9,4.35,5,Distributor
ORD364007,2025-03-22,CUST8591,Wholesaler,South West,Chestnut,Cultivated,271.9,3.7,0,Direct Market
