OrderID,Date,CustomerID,CustomerType,Region,Product,Category,QuantityKg,UnitPrice,Discount%,Channel
ORD145974,2024-05-11,CUST6226,Retailer,Scotland,Enoki,Cultivated,69.3,10.02,5,Direct Market
ORD740098,2024-03-12,CUST9270,Retailer,North East,Portobello,Cultivated,208.1,2.75,5,Direct Market
ORD486429,2024-07-05,CUST5621,Restaurant,London,Portobello,Cultivated,178.2,13.57,0,Online Order
ORD745710,2024-09-15,CUST5603,Retailer,South West,Button,Cultivated,236.9,13.45,0,Direct Market
ORD390637,2024-01-06,CUST5656,Retailer,Scotland,Button,Cultivated,44.3,8.57,5,Distributor
ORD139623,2024-05-27,CUST6421,Restaurant,Midlands,Enoki,Cultivated,335.3,15.75,0,Direct Market
ORD366456,2024-02-09,CUST1067,Wholesaler,South West,Portobello,Cultivated,447.0,8.13,5,Direct Market
ORD851060,2024-06-16,CUST9753,Wholesaler,,Portobello,Cultivated,203.5,17.25,5,Distributor
ORD751310,2024-03-05,CUST3844,Restaurant,South West,Wild Mix,Wild,4.3,2.56,5,Direct Market
ORD742198,2024-02-14,CUST4726,Wholesaler,Scotland,Portobello,Cultivated,485.8,10.94,15,Distributor
ORD946541,2024-01-09,CUST3713,Wholesaler,South West,Portobello,Cultivated,190.9,6.95,0,Distributor
ORD330690,2024-11-03,CUST4400,Restaurant,Midlands,Shiitake,Cultivated,173.6,3.69,5,Distributor
ORD204574,2024-02-21,CUST7191,Caterer,London,Portobello,Cultivated,259.2,6.51,0,Distributor
ORD650269,2024-07-26,CUST4507,Retailer,North East,Button,Cultivated,11.5,8.21,15,Online Order
ORD602593,2024-08-04,CUST4781,Retailer,Scotland,Button,Cultivated,202.6,5.67,0,Direct Market
ORD385166,2024-07-20,CUST4827,Retailer,South West,Portobello,Cultivated,77.3,3.73,0,Online Order
ORD404779,2024-05-05,CUST7157,Restaurant,Midlands,Portobello,Cultivated,304.5,5.3,10,Direct Market
ORD268099,2024-03-09,CUST4260,Wholesaler,South West,Shiitake,Cultivated,239.7,2.89,0,Direct Market
ORD667143,2024-01-03,CUST4798,Restaurant,North East,Oyster,Cultivated,26.4,13.09,0,Online Order
ORD242071,2024-11-16,CUST5991,Caterer,North East,Shiitake,Cultivated,195.3,4.56,0,Direct Market
ORD702665,2024-09-30,CUST2543,Caterer,Scotland,Shiitake,Cultivated,207.0,12.27,5,Online Order
ORD432597,2024-08-28,CUST6665,Wholesaler,South West,Button,Cultivated,125.0,11.44,15,Online Order
ORD421408,2024-08-09,CUST8709,Retailer,North East,Chestnut,Cultivated,259.6,7.67,0,Distributor
ORD543504,2024-07-08,CUST4403,Caterer,Scotland,Oyster,Cultivated,16.2,17.3,0,Online Order
ORD983659,2024-11-05,CUST8477,Retailer,Scotland,Portobello,Cultivated,473.9,9.64,5,Online Order
ORD197376,2024-10-02,CUST2071,Restaurant,Scotland,Shiitake,Cultivated,277.5,9.76,10,Online Order
ORD146463,2024-09-06,CUST3545,Restaurant,North East,Oyster,Cultivated,156.2,14.51,5,Online Order
ORD891093,2024-12-01,CUST8354,Caterer,North East,Button,Cultivated,165.9,4.58,0,Online Order
ORD372207,2024-10-15,CUST3535,Restaurant,South West,Shiitake,Cultivated,485.1,8.81,0,Online Order
ORD401488,2024-11-18,CUST5005,Caterer,Scotland,Shiitake,Cultivated,370.7,15.11,0,Distributor
ORD396376,2024-01-17,CUST6468,Retailer,,Wild Mix,Wild,163.6,14.04,0,Online Order
ORD232652,2024-12-15,CUST7386,Restaurant,North East,Wild Mix,Wild,8.0,5.67,0,Distributor
ORD233986,2024-02-18,CUST6181,Caterer,North East,Chestnut,Cultivated,281.5,14.06,5,Online Order
ORD341967,2024-05-28,CUST3706,Retailer,London,Portobello,Cultivated,257.1,16.41,0,Online Order
ORD313463,2024-02-03,CUST2001,Restaurant,London,Shiitake,Cultivated,73.4,9.51,10,Online Order
ORD685873,2024-09-04,CUST4790,Caterer,North East,Button,Cultivated,123.4,5.86,0,Distributor
ORD175886,2024-09-25,CUST5753,Retailer,South West,Oyster,Cultivated,292.3,14.45,5,Online Order
ORD786398,2024-03-16,CUST1630,Restaurant,Midlands,Enoki,Cultivated,305.9,6.17,0,Direct Market
ORD464019,2024-02-13,CUST7591,Restaurant,London,Oyster,Cultivated,410.1,7.08,0,Direct Market
ORD881761,2024-08-07,CUST6637,Caterer,South West,Button,Cultivated,15.1,11.93,0,Distributor
ORD919344,2024-07-17,CUST1460,Caterer,,Wild Mix,Wild,60.3,3.9,0,Online Order
ORD145802,2024-06-17,CUST5329,Caterer,South West,Wild Mix,Wild,161.2,14.41,0,Direct Market
ORD425889,2024-11-22,CUST2945,Retailer,North East,Shiitake,Cultivated,145.4,3.28,0,Distributor
ORD604442,2024-04-19,CUST1725,Caterer,Midlands,Shiitake,Cultivated,49.1,14.01,10,Distributor
ORD308218,2024-04-05,CUST2453,Wholesaler,South West,Portobello,Cultivated,5.9,11.29,10,Direct Market
ORD229274,2024-10-02,CUST8430,Wholesaler,Midlands,Portobello,Cultivated,243.3,11.94,0,Online Order
ORD529790,2024-12-18,CUST3008,Caterer,North East,Oyster,Cultivated,109.5,12.99,5,Online Order
ORD861049,2024-07-04,CUST9243,Restaurant,South West,Chestnut,Cultivated,138.8,2.94,0,Direct Market
ORD739664,2024-09-29,CUST4127,Restaurant,Scotland,Chestnut,Cultivated,87.0,3.48,0,Online Order
ORD501557,2024-09-20,CUST6989,Retailer,London,Portobello,Cultivated,281.8,14.48,0,Direct Market
ORD614188,2024-09-26,CUST8889,Caterer,North East,Portobello,Cultivated,115.8,12.77,15,Online Order
ORD572161,2024-05-18,CUST7782,Retailer,Scotland,Shiitake,Cultivated,203.6,,0,Distributor
ORD260919,2024-05-09,CUST7057,Retailer,North East,Oyster,Cultivated,346.3,11.96,0,Online Order
ORD914114,2024-12-25,CUST4083,Wholesaler,North East,Button,Cultivated,155.4,3.44,0,Distributor
ORD346106,2024-04-07,CUST8569,Restaurant,Midlands,Portobello,Cultivated,253.8,9.71,0,Online Order
ORD194638,2024-04-29,CUST3884,Restaurant,Scotland,Oyster,Cultivated,191.9,9.95,10,Online Order
ORD479279,2024-09-26,CUST1046,Caterer,London,Wild Mix,Wild,19.4,15.43,0,Direct Market
ORD401637,2024-03-27,CUST2389,Retailer,Midlands,Wild Mix,Wild,188.5,5.78,5,Distributor
ORD727086,2024-09-13,CUST1653,Wholesaler,North East,Wild Mix,Wild,317.0,3.91,0,Direct Market
ORD390716,2024-01-17,CUST5962,Restaurant,Scotland,Oyster,Cultivated,166.8,14.8,0,Direct Market
ORD215400,2024-09-02,CUST5411,Wholesaler,London,Button,Cultivated,163.3,6.02,5,Online Order
ORD566039,2024-10-31,CUST7344,Retailer,South West,Shiitake,Cultivated,457.9,6.23,0,Distributor
ORD778895,2024-10-16,CUST4239,Restaurant,South West,Shiitake,Cultivated,140.1,6.27,0,Distributor
ORD691880,2024-02-05,CUST1293,Caterer,South West,Portobello,Cultivated,31.5,5.74,0,Online Order
ORD539626,2024-09-29,CUST1795,Retailer,Midlands,Chestnut,Cultivated,159.5,15.01,0,Distributor
ORD481377,2024-12-21,CUST4261,Restaurant,Midlands,Wild Mix,Wild,104.3,15.04,0,Direct Market
ORD858334,2024-09-08,CUST3960,Retailer,South West,Portobello,Cultivated,314.5,7.22,0,Distributor
ORD831663,2024-06-12,CUST4617,Caterer,South West,Wild Mix,Wild,170.5,7.08,0,Distributor
ORD250861,2024-11-23,CUST4874,Caterer,Scotland,Oyster,Cultivated,255.2,9.48,0,Distributor
ORD745210,2024-04-04,CUST7076,Restaurant,Midlands,Button,Cultivated,281.7,3.52,0,Online Order
ORD890937,2024-05-03,CUST3642,Restaurant,South West,Wild Mix,Wild,184.8,7.2,0,Online Order
ORD328158,2024-11-26,CUST8936,Caterer,London,Wild Mix,Wild,259.0,16.46,0,Distributor
ORD953531,2024-08-20,CUST3845,Restaurant,London,Wild Mix,Wild,104.7,11.81,0,Online Order
ORD380465,2024-04-26,CUST7479,Retailer,South West,Oyster,Cultivated,338.3,11.14,0,Distributor
ORD609845,2024-01-28,CUST9215,Retailer,South West,Button,Cultivated,96.7,16.3,5,Online Order
ORD442699,2024-02-28,CUST5937,Wholesaler,London,Enoki,Cultivated,233.7,7.43,0,Online Order
ORD398087,2024-09-16,CUST5081,,South West,Shiitake,Cultivated,245.8,17.79,0,Direct Market
ORD953919,2024-08-13,CUST8292,Caterer,Scotland,Portobello,Cultivated,222.1,11.86,0,Direct Market
ORD941300,2024-03-05,CUST4406,Wholesaler,South West,Portobello,Cultivated,338.3,7.9,15,Online Order
ORD227010,2024-09-20,CUST1733,Caterer,Midlands,Button,Cultivated,257.9,11.13,10,Direct Market
ORD595298,2024-06-15,CUST2570,Retailer,North East,Shiitake,Cultivated,68.0,14.28,0,Distributor
ORD495844,2024-05-01,CUST2595,Wholesaler,Midlands,Wild Mix,Wild,303.4,2.84,0,Online Order
ORD625340,2024-09-21,CUST7388,,South West,Shiitake,Cultivated,322.4,10.79,0,Direct Market
ORD989319,2024-01-08,CUST3286,Retailer,Midlands,Button,Cultivated,47.0,13.95,15,Online Order
ORD221660,2024-08-28,CUST9108,Caterer,North East,Oyster,Cultivated,166.9,13.95,0,Online Order
ORD905245,2024-06-28,CUST6711,Wholesaler,Midlands,Shiitake,Cultivated,107.0,5.03,5,Online Order
ORD626883,2024-03-22,CUST8519,Retailer,Scotland,Wild Mix,Wild,226.3,3.21,10,Direct Market
ORD258803,2024-10-06,CUST1575,Wholesaler,Midlands,Shiitake,Cultivated,19.9,3.17,10,Direct Market
ORD521641,2024-12-17,CUST3793,Wholesaler,South West,Button,Cultivated,385.3,17.1,10,Distributor
ORD213611,2024-08-26,CUST7503,Restaurant,Midlands,Button,Cultivated,208.1,6.04,0,Distributor
ORD412739,2024-02-04,CUST8480,Wholesaler,Midlands,Wild Mix,Wild,266.7,8.44,0,Online Order
ORD461038,2024-10-12,CUST6674,Retailer,Scotland,Enoki,Cultivated,88.0,16.03,5,Direct Market
ORD112623,2024-03-17,CUST2120,Caterer,South West,Button,Cultivated,271.7,6.97,0,Distributor
ORD801765,2024-08-06,CUST2562,Retailer,London,Wild Mix,Wild,176.0,16.04,15,Online Order
ORD854506,2024-11-02,CUST2166,Caterer,North East,Chestnut,Cultivated,472.7,9.92,0,Distributor
ORD485935,2024-02-18,CUST5558,Retailer,South West,Wild Mix,Wild,405.6,14.42,0,Online Order
ORD781890,2024-06-25,CUST2348,Retailer,Scotland,Portobello,Cultivated,49.1,13.08,0,Online Order
ORD946703,2024-05-10,CUST5120,Caterer,London,Wild Mix,Wild,271.0,,10,Distributor
ORD570818,2024-06-07,CUST1589,Caterer,Scotland,Chestnut,Cultivated,121.4,3.38,0,Online Order
ORD522567,2024-06-07,CUST3791,Restaurant,London,Oyster,Cultivated,152.9,10.06,0,Online Order
ORD343697,2024-11-15,CUST4502,Wholesaler,North East,Chestnut,Cultivated,79.0,17.21,10,Direct Market
ORD415825,2024-03-27,CUST8618,Wholesaler,Midlands,Chestnut,Cultivated,263.6,8.32,0,Distributor
ORD407244,2024-04-25,CUST8715,Restaurant,South West,Oyster,Cultivated,217.3,16.72,0,Direct Market
ORD843588,2024-01-15,CUST2637,Restaurant,Midlands,Button,Cultivated,465.1,17.98,0,Online Order
ORD358313,2024-06-11,CUST5550,Wholesaler,North East,Wild Mix,Wild,189.9,11.27,10,Distributor
ORD836094,2024-12-28,CUST2661,Retailer,London,Chestnut,Cultivated,407.6,15.67,0,Online Order
ORD729473,2024-02-16,CUST4385,Retailer,North East,Shiitake,Cultivated,227.9,12.01,0,Distributor
ORD523533,2024-12-28,CUST2148,Wholesaler,North East,Enoki,Cultivated,144.3,9.38,0,Online Order
ORD355861,2024-11-27,CUST9841,Retailer,South West,Button,Cultivated,98.4,4.21,0,Distributor
ORD802160,2024-02-27,CUST6206,Wholesaler,Midlands,Chestnut,Cultivated,87.5,11.9,0,Distributor
ORD419187,2024-07-25,CUST6944,Wholesaler,Midlands,Oyster,Cultivated,59.0,6.78,5,Direct Market
ORD377312,2024-12-07,CUST2891,Retailer,London,Enoki,Cultivated,329.8,14.31,0,Direct Market
ORD165555,2024-09-24,CUST8415,Retailer,Scotland,Enoki,Cultivated,209.1,17.56,0,Online Order
ORD115550,2024-02-05,CUST8775,Caterer,Scotland,Shiitake,Cultivated,399.2,7.37,15,Distributor
ORD380622,2024-10-25,CUST3848,Wholesaler,North East,Wild Mix,Wild,256.2,14.57,0,Direct Market
ORD399890,2024-06-06,CUST5367,Wholesaler,South West,Enoki,Cultivated,143.5,6.21,10,Distributor
ORD836111,2024-04-03,CUST5637,Restaurant,Scotland,Oyster,Cultivated,115.2,6.25,0,Online Order
ORD398575,2024-08-22,CUST8380,Retailer,South West,Chestnut,Cultivated,94.4,8.57,15,Direct Market
ORD251157,2024-08-13,CUST7717,Wholesaler,London,Button,Cultivated,155.4,17.52,0,Distributor
ORD928744,2024-09-03,CUST5314,Retailer,London,Enoki,Cultivated,290.5,3.42,0,Online Order
ORD100089,2024-06-01,CUST5068,Caterer,North East,Oyster,Cultivated,276.3,14.2,0,Distributor
ORD635392,2024-12-21,CUST4438,Retailer,Scotland,Oyster,Cultivated,49.0,13.45,0,Distributor
ORD285846,2024-03-23,CUST5819,Restaurant,Scotland,Chestnut,Cultivated,274.1,17.88,0,Direct Market
ORD557376,2024-02-29,CUST8826,Retailer,Scotland,Oyster,Cultivated,69.4,2.55,0,Distributor
ORD511239,2024-09-25,CUST8871,Wholesaler,London,Oyster,Cultivated,29.6,9.19,5,Online Order
ORD796776,2024-08-18,CUST5808,Wholesaler,,Shiitake,Cultivated,83.5,13.75,0,Direct Market
ORD553065,2024-07-31,CUST8501,Caterer,Scotland,Chestnut,Cultivated,40.6,8.42,0,Distributor
ORD687753,2024-09-15,CUST4423,Caterer,North East,Button,Cultivated,281.2,8.69,0,Online Order
ORD177440,2024-08-05,CUST4513,Restaurant,,Button,Cultivated,202.2,3.87,5,Online Order
ORD573429,2024-10-17,CUST1419,Restaurant,Scotland,Shiitake,Cultivated,3.1,2.93,5,Online Order
ORD243299,2024-04-24,CUST4904,Retailer,Midlands,Portobello,Cultivated,123.6,7.37,0,Direct Market
ORD401021,2024-03-08,CUST3916,Restaurant,North East,Oyster,Cultivated,133.2,15.57,0,Distributor
ORD893899,2024-03-27,CUST1932,Retailer,North East,Chestnut,Cultivated,16.1,12.03,0,Online Order
ORD439451,2024-03-07,CUST9036,Restaurant,Midlands,Oyster,Cultivated,86.6,14.4,0,Distributor
ORD251670,2024-03-25,CUST5295,Retailer,South West,Oyster,Cultivated,280.7,17.12,0,Online Order
ORD889219,2024-11-26,CUST5427,Restaurant,Midlands,Chestnut,Cultivated,383.2,4.85,0,Online Order
ORD655501,2024-08-28,CUST1386,Caterer,North East,Button,Cultivated,273.4,12.18,0,Distributor
ORD123591,2024-01-26,CUST5798,Restaurant,South West,Button,Cultivated,337.5,14.39,0,Direct Market
ORD114848,2024-07-12,CUST6273,Wholesaler,South West,Enoki,Cultivated,277.8,12.66,0,Distributor
ORD438711,2024-09-09,CUST4698,Caterer,North East,Chestnut,Cultivated,252.5,14.37,0,Distributor
ORD862538,2024-10-30,CUST8563,Caterer,Scotland,Wild Mix,Wild,167.3,15.13,0,Direct Market
ORD623383,2024-12-13,CUST4368,Restaurant,North East,Wild Mix,Wild,12.1,8.08,10,Distributor
ORD995169,2024-12-07,CUST8700,Wholesaler,North East,Portobello,Cultivated,233.0,12.49,10,Online Order
ORD481377,2024-10-04,CUST6199,Retailer,Scotland,Portobello,Cultivated,287.3,9.37,0,Online Order
ORD388805,2024-06-01,CUST9680,Retailer,London,Oyster,Cultivated,213.5,17.04,0,Online Order
ORD307905,2024-01-22,CUST4423,Wholesaler,North East,Shiitake,Cultivated,157.6,8.41,0,Distributor
ORD246648,2024-06-02,CUST9035,Retailer,Scotland,Button,Cultivated,151.1,17.88,10,Online Order
ORD789250,2024-02-28,CUST7598,Restaurant,North East,Wild Mix,Wild,183.5,,0,Distributor
ORD587449,2024-04-10,CUST2491,Retailer,North East,Shiitake,Cultivated,287.7,11.09,0,Distributor
ORD735931,2024-09-02,CUST9798,Restaurant,Midlands,Shiitake,Cultivated,65.5,7.24,5,Direct Market
ORD507990,2024-10-09,CUST9156,Restaurant,Scotland,Shiitake,Cultivated,286.3,6.06,0,Direct Market
ORD297209,2024-12-18,CUST3321,Restaurant,Midlands,Button,Cultivated,4.8,8.75,0,Direct Market
ORD936598,2024-12-19,CUST9689,Wholesaler,Midlands,Button,Cultivated,327.3,3.74,10,Online Order
ORD998874,2024-06-22,CUST3649,Restaurant,North East,Enoki,Cultivated,214.2,15.52,0,Direct Market
ORD962074,2024-06-07,CUST9456,Retailer,Midlands,Enoki,Cultivated,85.4,7.54,5,Direct Market
ORD309794,2024-11-18,CUST6006,Caterer,London,Shiitake,Cultivated,485.2,7.33,0,Online Order
ORD148016,2024-02-19,CUST1263,Wholesaler,North East,Chestnut,Cultivated,338.4,9.97,0,Online Order
ORD688412,2024-09-06,CUST4774,Wholesaler,Midlands,Oyster,Cultivated,107.1,7.52,15,Direct Market
ORD946415,2024-01-16,CUST6106,Restaurant,Scotland,Wild Mix,Wild,21.0,17.76,0,Direct Market
ORD412758,2024-04-09,CUST4012,Wholesaler,London,Chestnut,Cultivated,53.0,17.35,0,Direct Market
ORD917689,2024-09-23,CUST8518,Retailer,Scotland,Button,Cultivated,211.2,9.54,0,Online Order
ORD948171,2024-06-06,CUST1782,Restaurant,South West,Button,Cultivated,229.5,,0,Online Order
ORD520719,2024-07-05,CUST6157,Caterer,South West,Button,Cultivated,128.4,2.63,0,Direct Market
ORD290407,2024-04-06,CUST2653,Caterer,Midlands,Enoki,Cultivated,281.3,11.21,5,Online Order
ORD885478,2024-05-10,CUST4961,Wholesaler,North East,Portobello,Cultivated,206.7,12.01,0,Distributor
ORD746288,2024-09-14,CUST3032,Restaurant,Midlands,Wild Mix,Wild,243.5,11.29,5,Direct Market
ORD779445,2024-01-23,CUST2791,Restaurant,London,Enoki,Cultivated,182.7,17.81,0,Online Order
ORD514089,2024-05-25,CUST4311,Retailer,London,Enoki,Cultivated,86.4,16.16,0,Direct Market
ORD500604,2024-09-23,CUST8375,Retailer,London,Button,Cultivated,163.9,9.01,10,Direct Market
ORD707592,2024-01-10,CUST7810,Caterer,North East,Oyster,Cultivated,49.6,12.1,0,Distributor
ORD687349,2024-10-31,CUST9008,Restaurant,Scotland,Shiitake,Cultivated,296.3,13.15,0,Online Order
ORD225022,2024-09-23,CUST3171,Restaurant,,Wild Mix,Wild,204.2,15.94,15,Direct Market
ORD814931,2024-08-07,CUST6270,Restaurant,South West,Oyster,Cultivated,174.4,2.89,0,Direct Market
ORD328199,2024-06-11,CUST1863,Restaurant,South West,Chestnut,Cultivated,104.4,12.51,0,Online Order
ORD854048,2024-07-27,CUST5285,Retailer,Midlands,Portobello,Cultivated,54.3,8.49,0,Online Order
ORD928917,2024-09-13,CUST9740,Caterer,South West,Portobello,Cultivated,73.7,14.81,10,Direct Market
ORD687491,2024-10-26,CUST6493,Restaurant,London,Chestnut,Cultivated,337.9,6.81,0,Distributor
ORD170635,2024-09-23,CUST3266,Caterer,London,Shiitake,Cultivated,213.0,5.37,0,Direct Market
ORD448967,2024-09-30,CUST4666,Wholesaler,London,Portobello,Cultivated,297.3,8.44,0,Distributor
ORD925592,2024-06-10,CUST4804,Wholesaler,North East,Portobello,Cultivated,13.5,4.82,0,Direct Market
ORD225152,2024-08-01,CUST5541,Wholesaler,Midlands,Chestnut,Cultivated,259.9,16.9,0,Direct Market
ORD566154,2024-10-09,CUST8026,Restaurant,Scotland,Enoki,Cultivated,451.2,13.11,0,Direct Market
ORD300289,2024-03-25,CUST2333,Restaurant,Midlands,Oyster,Cultivated,316.3,11.37,5,Distributor
ORD605998,2024-05-09,CUST7572,Retailer,Scotland,Portobello,Cultivated,90.2,8.15,5,Online Order
ORD551538,2024-03-30,CUST2867,Restaurant,London,Enoki,Cultivated,146.9,14.24,10,Online Order
ORD264569,2024-09-26,CUST5638,Wholesaler,North East,Button,Cultivated,265.8,4.14,0,Direct Market
ORD919325,2024-08-04,CUST8939,Retailer,Scotland,Shiitake,Cultivated,174.0,17.38,0,Distributor
ORD488528,2024-11-11,CUST4559,Retailer,London,Shiitake,Cultivated,105.5,4.61,0,Distributor
ORD901074,2024-10-13,CUST7614,Restaurant,Scotland,Oyster,Cultivated,42.1,5.38,0,Online Order
ORD514326,2024-01-31,CUST6425,Wholesaler,North East,Chestnut,Cultivated,55.4,15.49,0,Online Order
ORD865659,2024-05-21,CUST8776,Wholesaler,London,Wild Mix,Wild,58.9,4.82,0,Distributor
ORD969074,2024-01-25,CUST7674,Retailer,Midlands,Chestnut,Cultivated,177.5,9.17,0,Direct Market
ORD850146,2024-07-19,CUST1983,Wholesaler,South West,Button,Cultivated,22.5,17.38,10,Distributor
ORD599676,2024-01-09,CUST1070,Caterer,London,Portobello,Cultivated,407.7,16.74,0,Distributor
ORD490607,2024-11-27,CUST4686,Caterer,North East,Oyster,Cultivated,329.8,17.24,0,Distributor
ORD715551,2024-04-01,CUST3362,Retailer,London,Enoki,Cultivated,65.7,15.96,5,Direct Market
ORD981953,2024-03-03,CUST1148,Wholesaler,Midlands,Portobello,Cultivated,150.2,10.75,10,Online Order
ORD701257,2024-05-06,CUST2250,Caterer,Midlands,Shiitake,Cultivated,133.7,15.19,0,Online Order
ORD946677,2024-01-07,CUST1094,Wholesaler,North East,Shiitake,Cultivated,109.9,7.49,5,Distributor
ORD441244,2024-12-11,CUST6924,Wholesaler,Scotland,Chestnut,Cultivated,153.5,13.0,0,Direct Market
ORD705347,2024-04-23,CUST8044,Wholesaler,North East,Shiitake,Cultivated,267.3,14.27,10,Direct Market
ORD590744,2024-11-12,CUST1769,,London,Portobello,Cultivated,100.0,9.16,0,Online Order
ORD498173,2024-04-24,CUST2779,Caterer,Scotland,Button,Cultivated,43.0,4.43,10,Online Order
ORD702316,2024-05-09,CUST9682,Caterer,Scotland,Enoki,Cultivated,322.6,17.67,0,Distributor
ORD428373,2024-07-17,CUST1674,Wholesaler,North East,Chestnut,Cultivated,86.4,17.4,0,Distributor
ORD803900,2024-05-17,CUST9734,Retailer,London,Wild Mix,Wild,253.2,17.44,10,Distributor
ORD161746,2024-02-02,CUST6034,Caterer,London,Oyster,Cultivated,409.5,5.75,0,Direct Market
ORD915922,2024-07-07,CUST7256,Wholesaler,North East,Portobello,Cultivated,96.3,15.23,0,Online Order
ORD415929,2024-11-23,CUST8533,Wholesaler,South West,Wild Mix,Wild,371.5,9.0,0,Online Order
ORD546626,2024-08-07,CUST6897,Restaurant,South West,Wild Mix,Wild,36.4,4.29,0,Direct Market
ORD917367,2024-07-09,CUST9286,Restaurant,South West,Shiitake,Cultivated,96.6,6.25,0,Online Order
ORD126658,2024-01-14,CUST8273,Wholesaler,London,Chestnut,Cultivated,401.1,16.91,0,Online Order
ORD850186,2024-08-09,CUST2965,Wholesaler,South West,Oyster,Cultivated,11.5,16.02,5,Online Order
ORD747703,2024-08-02,CUST2928,Restaurant,Scotland,Enoki,Cultivated,94.1,14.67,5,Distributor
ORD979214,2024-09-16,CUST7794,Retailer,South West,Oyster,Cultivated,4.7,14.31,10,Online Order
ORD792141,2024-06-09,CUST9759,Wholesaler,Scotland,Shiitake,Cultivated,52.2,12.95,0,Online Order
ORD527237,2024-09-05,CUST3945,Wholesaler,North East,Enoki,Cultivated,212.3,10.01,0,Direct Market
ORD992115,2024-04-18,CUST7002,Retailer,London,Shiitake,Cultivated,343.2,14.97,10,Distributor
ORD764689,2024-05-15,CUST7033,Retailer,,Oyster,Cultivated,333.7,17.77,0,Distributor
ORD472856,2024-07-11,CUST8763,Caterer,London,Shiitake,Cultivated,167.2,17.93,0,Direct Market
ORD100599,2024-07-10,CUST6310,Caterer,Scotland,Enoki,Cultivated,2.3,15.14,5,Distributor
ORD728509,2024-11-05,CUST9279,Retailer,Midlands,Button,Cultivated,120.4,3.9,0,Distributor
ORD251981,2024-08-29,CUST4541,Wholesaler,London,Wild Mix,Wild,222.1,3.57,0,Online Order
ORD252719,2024-04-16,CUST4018,Retailer,Scotland,Oyster,Cultivated,210.9,11.95,0,Online Order
ORD269724,2024-05-12,CUST7986,Retailer,South West,Chestnut,Cultivated,75.6,4.14,0,Online Order
ORD822727,2024-06-17,CUST1922,Restaurant,London,Oyster,Cultivated,110.0,9.01,15,Online Order
ORD547348,2024-10-28,CUST4055,Wholesaler,South West,Portobello,Cultivated,112.3,16.9,5,Distributor
ORD726301,2024-07-18,CUST4650,Retailer,South West,Oyster,Cultivated,172.3,5.42,0,Online Order
ORD894993,2024-02-13,CUST4937,Wholesaler,North East,Chestnut,Cultivated,419.4,13.41,0,Distributor
ORD829197,2024-08-02,CUST5816,Restaurant,South West,Button,Cultivated,119.9,10.83,0,Direct Market
ORD186205,2024-07-16,CUST6305,Retailer,Scotland,Button,Cultivated,36.7,17.19,0,Distributor
ORD739287,2024-08-12,CUST6691,Wholesaler,Midlands,Enoki,Cultivated,8.8,5.6,0,Online Order
ORD824705,2024-08-30,CUST3720,Wholesaler,London,Chestnut,Cultivated,127.0,15.17,0,Online Order
ORD680741,2024-09-26,CUST5084,Restaurant,North East,Shiitake,Cultivated,343.2,17.63,5,Distributor
ORD462625,2024-10-25,CUST2306,Caterer,North East,Shiitake,Cultivated,445.1,10.8,10,Direct Market
ORD289863,2024-06-03,CUST7280,Retailer,North East,Wild Mix,Wild,86.1,16.85,0,Distributor
ORD563298,2024-03-07,CUST8007,Retailer,Midlands,Portobello,Cultivated,15.2,11.66,0,Distributor
ORD396177,2024-08-29,CUST2412,Caterer,Scotland,Enoki,Cultivated,184.9,13.16,0,Direct Market
ORD874320,2024-04-25,CUST4218,Retailer,Scotland,Portobello,Cultivated,174.7,4.13,0,Distributor
ORD830522,2024-01-31,CUST8708,Caterer,Scotland,Button,Cultivated,304.5,12.8,0,Direct Market
ORD160282,2024-09-28,CUST6855,Caterer,South West,Enoki,Cultivated,286.1,7.16,0,Distributor
ORD524832,2024-10-27,CUST7638,Wholesaler,Scotland,Enoki,Cultivated,13.6,8.34,10,Direct Market
ORD404458,2024-07-31,CUST3104,Caterer,North East,Button,Cultivated,228.0,2.91,0,Direct Market
ORD833602,2024-10-28,CUST2850,Wholesaler,Scotland,Button,Cultivated,62.7,14.48,0,Online Order
ORD608622,2024-06-02,CUST9031,Caterer,South West,Enoki,Cultivated,214.4,10.02,0,Distributor
ORD143941,2024-01-19,CUST6170,Caterer,London,Oyster,Cultivated,361.7,9.51,0,Direct Market
ORD646172,2024-12-22,CUST8958,Restaurant,Midlands,Shiitake,Cultivated,241.5,14.47,10,Direct Market
ORD404313,2024-04-13,CUST3285,Wholesaler,Scotland,Wild Mix,Wild,296.9,14.15,0,Distributor
ORD330246,2024-08-09,CUST2887,Restaurant,Midlands,Button,Cultivated,177.2,10.54,0,Direct Market
ORD382648,2024-02-19,CUST8222,Wholesaler,London,Enoki,Cultivated,429.5,10.65,10,Distributor
ORD453625,2024-08-19,CUST8708,Retailer,London,Button,Cultivated,266.9,3.43,0,Online Order
ORD237807,2024-12-02,CUST1151,Wholesaler,Midlands,Oyster,Cultivated,454.3,8.67,0,Online Order
ORD539001,2024-02-23,CUST5067,Retailer,Scotland,Shiitake,Cultivated,34.5,13.47,0,Online Order
ORD445675,2024-03-04,CUST8910,Wholesaler,London,Enoki,Cultivated,179.8,14.74,0,Online Order
ORD300686,2024-11-26,CUST2239,Caterer,Midlands,Wild Mix,Wild,488.6,4.39,0,Direct Market
ORD882353,2024-06-01,CUST4739,Retailer,North East,Oyster,Cultivated,200.6,14.99,0,Online Order
